Depth;DEPOFACIES;GR;GR_SHAPE;LLD;NPHI;PHIE;RHOB;ROCK_TYPE;VWCL
M;;gAPI;;ohm.m;m3/m3;Dec;g/cm3;;Dec
1905.4500;-9999;141.0892;-9999;1.1780;0.4004;0.0501;2.3322;4.0000;0.5535
1905.6000;-9999;140.6650;-9999;1.1570;0.3924;0.0518;2.3571;4.0000;0.5513
1905.7500;-9999;139.7754;-9999;1.2415;0.3897;0.0164;2.4228;4.0000;0.5742
1905.9000;-9999;138.8850;-9999;1.3260;0.3837;0.0001;2.4697;4.0000;0.5831
1906.0500;-9999;138.4977;-9999;1.3345;0.3727;0.0001;2.4784;4.0000;0.5688
1906.2000;-9999;138.1100;-9999;1.3430;0.3718;0.0001;2.4868;4.0000;0.5696
1906.3500;-9999;139.5868;-9999;1.3610;0.3784;0.0001;2.5180;4.0000;0.6018
1906.5000;-9999;141.0650;-9999;1.3790;0.4005;0.0001;2.5644;4.0000;0.6648
1906.6500;-9999;145.2534;-9999;1.3280;0.4275;0.0001;2.6099;4.0000;0.7279
1906.8000;-9999;149.4460;-9999;1.2770;0.4337;0.0001;2.6026;4.0000;0.7565
1906.9500;-9999;150.2876;-9999;1.2820;0.4329;0.0001;2.5363;4.0000;0.7526
1907.1000;-9999;151.1300;-9999;1.2870;0.3921;0.0001;2.5307;4.0000;0.6943
1907.2500;-9999;151.8261;-9999;1.3085;0.3626;0.0001;2.5365;4.0000;0.6570
1907.4000;-9999;152.5230;-9999;1.3300;0.3582;0.0001;2.4736;4.0000;0.6248
1907.5500;-9999;150.3136;-9999;1.7858;0.3544;0.0324;2.3992;4.0000;0.5687
1907.7000;-9999;148.1020;-9999;2.2420;0.3511;0.0532;2.3764;4.0000;0.5389
1907.8500;-9999;148.8406;-9999;2.0831;0.3452;0.0253;2.4159;4.0000;0.5533
1908.0000;-9999;149.5800;-9999;1.9240;0.3380;0.0001;2.4758;4.0000;0.5756
1908.1500;-9999;151.1477;-9999;1.9410;0.3394;0.0001;2.5182;4.0000;0.6081
1908.3000;-9999;152.7170;-9999;1.9580;0.3419;0.0001;2.5353;4.0000;0.6307
1908.4500;-9999;154.4296;-9999;1.7371;0.3391;0.0001;2.5312;4.0000;0.6366
1908.6000;-9999;156.1440;-9999;1.5160;0.3386;0.0001;2.5499;4.0000;0.6576
1908.7500;-9999;154.2495;-9999;1.3966;0.3458;0.0001;2.6034;4.0000;0.6801
1908.9000;-9999;152.3530;-9999;1.2770;0.3538;0.0001;2.6081;4.0000;0.6814
1909.0500;-9999;143.6614;-9999;1.5339;0.3632;0.0001;2.5304;4.0000;0.6057
1909.2000;-9999;134.9610;-9999;1.7910;0.3423;0.0134;2.4554;4.0000;0.4949
1909.3500;-9999;122.1110;-9999;2.4187;0.3005;0.0046;2.4512;4.0000;0.5470
1909.5000;-9999;109.2480;-9999;3.0470;0.2727;0.0116;2.4922;4.0000;0.3976
1909.6500;-9999;111.3120;-9999;3.0280;0.2527;0.0001;2.5281;4.0000;0.3555
1909.8000;-9999;113.3780;-9999;3.0090;0.2573;0.0001;2.5353;4.0000;0.3811
1909.9500;-9999;117.1426;-9999;2.7361;0.2695;0.0001;2.5289;4.0000;0.4378
1910.1000;-9999;120.9110;-9999;2.4630;0.2790;0.0001;2.5328;4.0000;0.4875
1910.2500;-9999;118.2903;-9999;2.1861;0.2862;0.0001;2.5569;4.0000;0.4868
1910.4000;-9999;115.6670;-9999;1.9090;0.2878;0.0001;2.5813;4.0000;0.4734
1910.5500;-9999;123.6684;-9999;1.7826;0.2783;0.0001;2.5741;4.0000;0.5062
1910.7000;-9999;131.6780;-9999;1.6560;0.2698;0.0001;2.5379;4.0000;0.5512
1910.8500;-9999;135.1527;-9999;1.7010;0.2680;0.0001;2.5000;4.0000;0.5798
1911.0000;-9999;138.6310;-9999;1.7460;0.2662;0.0001;2.4749;4.0000;0.6118
1911.1500;-9999;136.1308;-9999;1.8569;0.2627;0.0001;2.4829;4.0000;0.5758
1911.3000;-9999;133.6280;-9999;1.9680;0.2591;0.0001;2.4882;4.0000;0.5410
1911.4500;-9999;132.9019;-9999;1.8291;0.2586;0.0001;2.4663;4.0000;0.5329
1911.6000;-9999;132.1750;-9999;1.6900;0.2595;0.0116;2.4464;4.0000;0.5286
1911.7500;-9999;133.8756;-9999;1.6975;0.2637;0.0143;2.4326;4.0000;0.5561
1911.9000;-9999;135.5780;-9999;1.7050;0.2714;0.0040;2.4361;4.0000;0.5930
1912.0500;-9999;137.1097;-9999;1.6810;0.2782;0.0001;2.4676;4.0000;0.6259
1912.2000;-9999;138.6430;-9999;1.6570;0.2828;0.0001;2.5001;4.0000;0.6537
1912.3500;-9999;143.1702;-9999;1.8824;0.2868;0.0001;2.5089;4.0000;0.7183
1912.5000;-9999;147.7020;-9999;2.1080;0.2841;0.0001;2.5126;4.0000;0.7515
1912.6500;-9999;143.2413;-9999;1.9291;0.2814;0.0001;2.5259;4.0000;0.7061
1912.8000;-9999;138.7760;-9999;1.7500;0.2779;0.0001;2.5361;4.0000;0.6433
1912.9500;-9999;137.1963;-9999;1.8669;0.2743;0.0001;2.5236;4.0000;0.6171
1913.1000;-9999;135.6150;-9999;1.9840;0.2744;0.0001;2.4950;4.0000;0.6009
1913.2500;-9999;139.3856;-9999;1.9545;0.2767;0.0001;2.4770;4.0000;0.6472
1913.4000;-9999;143.1600;-9999;1.9250;0.2776;0.0001;2.4667;4.0000;0.6958
1913.5500;-9999;144.4673;-9999;2.0709;0.2767;0.0001;2.4377;4.0000;0.7113
1913.7000;-9999;145.7760;-9999;2.2170;0.2769;0.0001;2.4112;4.0000;0.7305
1913.8500;-9999;142.2053;-9999;2.2690;0.2809;0.0001;2.4271;4.0000;0.6916
1914.0000;-9999;138.6310;-9999;2.3210;0.2850;0.0001;2.4697;4.0000;0.6589
1914.1500;-9999;133.4191;-9999;2.6658;0.2859;0.0001;2.4988;4.0000;0.6073
1914.3000;-9999;128.2020;-9999;3.0110;0.2868;0.0001;2.5063;4.0000;0.5628
1914.4500;-9999;114.6983;-9999;3.3578;0.2752;0.0081;2.4842;4.0000;0.4365
1914.6000;-9999;101.1810;-9999;3.7050;0.2603;0.0547;2.4498;4.0000;0.3223
1914.7500;-9999;99.1410;-9999;3.6330;0.2495;0.0578;2.4591;4.0000;0.2816
1914.9000;-9999;97.0990;-9999;3.5610;0.2419;0.0293;2.5166;4.0000;0.2475
1915.0500;-9999;94.2240;-9999;3.5445;0.2377;0.0240;2.5347;4.0000;0.2200
1915.2000;-9999;91.3460;-9999;3.5280;0.2395;0.0281;2.5301;4.0000;0.2142
1915.3500;-9999;94.2210;-9999;2.9058;0.2416;0.0506;2.4874;4.0000;0.2337
1915.5000;-9999;97.0990;-9999;2.2830;0.2452;0.0639;2.4574;4.0000;0.2585
1915.6500;-9999;98.8606;-9999;2.0211;0.2488;0.0762;2.4309;4.0000;0.2780
1915.8000;-9999;100.6240;-9999;1.7590;0.2516;0.0953;2.3946;4.0000;0.2948
1915.9500;-9999;101.2897;-9999;1.9859;0.2543;0.1034;2.3777;3.0000;0.3060
1916.1000;-9999;101.9560;-9999;2.2130;0.2669;0.0797;2.4023;4.0000;0.3438
1916.2500;-9999;106.4592;-9999;2.5124;0.2832;0.0306;2.4583;4.0000;0.4080
1916.4000;-9999;110.9670;-9999;2.8120;0.2944;0.0001;2.4931;4.0000;0.4600
1916.5500;-9999;105.7437;-9999;3.1578;0.2844;0.0016;2.5050;4.0000;0.4070
1916.7000;-9999;100.5150;-9999;3.5040;0.2616;0.0157;2.5120;4.0000;0.3226
1916.8500;-9999;96.2597;-9999;3.5630;0.2527;0.0304;2.5043;4.0000;0.2775
1917.0000;-9999;92.0000;-9999;3.6220;0.2528;0.0523;2.4756;4.0000;0.2595
1917.1500;-9999;92.1514;-9999;3.4466;0.2550;0.0646;2.4536;4.0000;0.2664
1917.3000;-9999;92.3030;-9999;3.2710;0.2554;0.0519;2.4733;4.0000;0.2680
1917.4500;-9999;100.5228;-9999;3.0261;0.2588;0.0141;2.5172;4.0000;0.3150
1917.6000;-9999;108.7510;-9999;2.7810;0.2730;0.0001;2.5417;4.0000;0.3954
1917.7500;-9999;118.7319;-9999;2.4162;0.2862;0.0001;2.5535;4.0000;0.4898
1917.9000;-9999;128.7230;-9999;2.0510;0.2994;0.0001;2.5709;4.0000;0.5966
1918.0500;-9999;129.4431;-9999;1.8626;0.3005;0.0001;2.5703;4.0000;0.6052
1918.2000;-9999;130.1640;-9999;1.6740;0.2951;0.0001;2.5329;4.0000;0.5991
1918.3500;-9999;130.6548;-9999;1.6800;0.2921;0.0001;2.4993;4.0000;0.5963
1918.5000;-9999;131.1460;-9999;1.6860;0.2966;0.0001;2.5270;4.0000;0.6113
1918.6500;-9999;136.0120;-9999;1.8369;0.3011;0.0001;2.5848;4.0000;0.6685
1918.8000;-9999;140.8830;-9999;1.9880;0.3077;0.0001;2.5760;4.0000;0.7376
1918.9500;-9999;142.0454;-9999;1.7996;0.3147;0.0001;2.4908;4.0000;0.7675
1919.1000;-9999;143.2090;-9999;1.6110;0.3188;0.0001;2.4293;4.0000;0.7916
1919.2500;-9999;140.9816;-9999;1.7084;0.3184;0.0001;2.4218;4.0000;0.7625
1919.4000;-9999;138.7520;-9999;1.8060;0.3180;0.0001;2.4368;4.0000;0.7356
1919.5500;-9999;129.7935;-9999;1.8550;0.2971;0.0001;2.4587;4.0000;0.6005
1919.7000;-9999;120.8260;-9999;1.9040;0.2756;0.0001;2.4947;4.0000;0.4786
1919.8500;-9999;111.5777;-9999;2.2643;0.2637;0.0001;2.5240;4.0000;0.3878
1920.0000;-9999;102.3200;-9999;2.6250;0.2596;0.0145;2.5127;4.0000;0.3260
1920.1500;-9999;93.7734;-9999;3.0833;0.2613;0.0423;2.4805;4.0000;0.2909
1920.3000;-9999;85.2180;-9999;3.5420;0.3019;0.0297;2.4780;4.0000;0.3558
1920.4500;-9999;83.4264;-9999;3.3616;0.3423;0.0116;2.4783;4.0000;0.4376
1920.6000;-9999;81.6330;-9999;3.1810;0.3581;0.0264;2.4453;4.0000;0.4644
1920.7500;-9999;95.8812;-9999;2.6578;0.3639;0.0434;2.3941;4.0000;0.5330
1920.9000;-9999;110.1440;-9999;2.1340;0.3645;0.0213;2.3848;4.0000;0.6070
1921.0500;-9999;115.3673;-9999;1.8172;0.3525;0.0016;2.4326;4.0000;0.6139
1921.2000;-9999;120.5960;-9999;1.5000;0.3405;0.0001;2.4690;4.0000;0.6238
1921.3500;-9999;114.8639;-9999;1.5710;0.3325;0.0001;2.4753;4.0000;0.5683
1921.5000;-9999;109.1260;-9999;1.6420;0.3251;0.0001;2.4709;4.0000;0.5179
1921.6500;-9999;111.9346;-9999;1.6495;0.3208;0.0001;2.4676;4.0000;0.5250
1921.8000;-9999;114.7460;-9999;1.6570;0.3204;0.0001;2.4726;4.0000;0.5414
1921.9500;-9999;116.7010;-9999;1.7065;0.3202;0.0001;2.4901;4.0000;0.5534
1922.1000;-9999;118.6580;-9999;1.7560;0.3260;0.0001;2.4982;4.0000;0.5791
1922.2500;-9999;121.4181;-9999;1.6266;0.3318;0.0001;2.4874;4.0000;0.6109
1922.4000;-9999;124.1810;-9999;1.4970;0.3388;0.0001;2.4835;4.0000;0.6465
1922.5500;-9999;124.2175;-9999;1.5435;0.3467;0.0001;2.4787;4.0000;0.6634
1922.7000;-9999;124.2540;-9999;1.5900;0.3504;0.0001;2.4623;4.0000;0.6715
1922.8500;-9999;125.4224;-9999;1.6510;0.3368;0.0001;2.4643;4.0000;0.6518
1923.0000;-9999;126.5920;-9999;1.7120;0.3231;0.0001;2.4871;4.0000;0.6317
1923.1500;-9999;128.9403;-9999;1.7960;0.3028;0.0001;2.5011;4.0000;0.6061
1923.3000;-9999;131.2910;-9999;1.8800;0.2805;0.0001;2.4932;4.0000;0.5744
1923.4500;-9999;126.8847;-9999;2.1779;0.2615;0.0072;2.4677;4.0000;0.4881
1923.6000;-9999;122.4740;-9999;2.4760;0.2487;0.0336;2.4503;4.0000;0.4173
1923.7500;-9999;112.8319;-9999;2.4165;0.2359;0.0564;2.4515;4.0000;0.3094
1923.9000;-9999;103.1800;-9999;2.3570;0.2362;0.0686;2.4506;4.0000;0.2566
1924.0500;-9999;104.1545;-9999;2.2780;0.2374;0.0788;2.4309;4.0000;0.2662
1924.2000;-9999;105.1300;-9999;2.1990;0.2397;0.0860;2.4147;4.0000;0.2796
1924.3500;-9999;110.5592;-9999;2.1440;0.2430;0.0734;2.4203;4.0000;0.3210
1924.5000;-9999;115.9940;-9999;2.0890;0.2463;0.0481;2.4453;4.0000;0.3652
1924.6500;-9999;115.6672;-9999;1.9426;0.2501;0.0236;2.4812;4.0000;0.3746
1924.8000;-9999;115.3400;-9999;1.7960;0.2538;0.0103;2.4993;4.0000;0.3834
1924.9500;-9999;121.5014;-9999;1.7565;0.2630;0.0001;2.5015;4.0000;0.4510
1925.1000;-9999;127.6690;-9999;1.7170;0.2761;0.0001;2.4921;4.0000;0.5324
1925.2500;-9999;129.6790;-9999;1.6790;0.2903;0.0001;2.4743;4.0000;0.5836
1925.4000;-9999;131.6910;-9999;1.6410;0.3042;0.0001;2.4600;4.0000;0.6335
1925.5500;-9999;136.6240;-9999;1.5650;0.3163;0.0001;2.4506;4.0000;0.7089
1925.7000;-9999;141.5620;-9999;1.4890;0.3262;0.0001;2.4396;4.0000;0.7866
1925.8500;-9999;141.2107;-9999;1.4260;0.3347;0.0001;2.4430;4.0000;0.8005
1926.0000;-9999;140.8590;-9999;1.3630;0.3411;0.0001;2.4719;4.0000;0.8100
1926.1500;-9999;139.8480;-9999;1.3305;0.3502;0.0001;2.4880;4.0000;0.8170
1926.3000;-9999;138.8360;-9999;1.2980;0.3631;0.0001;2.4698;4.0000;0.8323
1926.4500;-9999;139.2073;-9999;1.2890;0.3683;0.0001;2.4463;4.0000;0.8473
1926.6000;-9999;139.5790;-9999;1.2800;0.3614;0.0001;2.4410;4.0000;0.8372
1926.7500;-9999;131.9084;-9999;1.3370;0.3436;0.0001;2.4490;4.0000;0.7214
1926.9000;-9999;124.2300;-9999;1.3940;0.3074;0.0001;2.4567;4.0000;0.5785
1927.0500;-9999;116.4520;-9999;1.6094;0.2815;0.0188;2.4578;4.0000;0.4634
1927.2000;-9999;108.6660;-9999;1.8250;0.2746;0.0243;2.4714;4.0000;0.3991
1927.3500;-9999;114.6704;-9999;1.7820;0.2748;0.0001;2.5033;4.0000;0.4355
1927.5000;-9999;120.6810;-9999;1.7390;0.2892;0.0001;2.5225;4.0000;0.5105
1927.6500;-9999;129.4455;-9999;1.6186;0.3006;0.0001;2.5084;4.0000;0.6054
1927.8000;-9999;138.2190;-9999;1.4980;0.3056;0.0001;2.4862;4.0000;0.7020
1927.9500;-9999;136.0881;-9999;1.4385;0.3070;0.0001;2.4844;4.0000;0.6826
1928.1000;-9999;133.9550;-9999;1.3790;0.3006;0.0001;2.5014;4.0000;0.6467
1928.2500;-9999;124.4404;-9999;1.3920;0.2920;0.0001;2.5097;4.0000;0.5448
1928.4000;-9999;114.9160;-9999;1.4050;0.2781;0.0006;2.4933;4.0000;0.4451
1928.5500;-9999;105.0440;-9999;1.6264;0.2613;0.0367;2.4707;4.0000;0.3446
1928.7000;-9999;95.1620;-9999;1.8480;0.2365;0.0731;2.4563;4.0000;0.2196
1928.8500;-9999;89.0546;-9999;1.9075;0.2212;0.1149;2.4287;3.0000;0.1080
1929.0000;-9999;82.9410;-9999;1.9670;0.2217;0.1419;2.3913;3.0000;0.0910
1929.1500;-9999;84.1214;-9999;1.9570;0.2243;0.1420;2.3823;3.0000;0.1166
1929.3000;-9999;85.3030;-9999;1.9470;0.2290;0.1280;2.3936;3.0000;0.1480
1929.4500;-9999;90.3204;-9999;1.9975;0.2322;0.1223;2.3908;3.0000;0.1821
1929.6000;-9999;95.3430;-9999;2.0480;0.2344;0.1230;2.3792;3.0000;0.2122
1929.7500;-9999;95.4884;-9999;1.9605;0.2346;0.1208;2.3821;3.0000;0.2140
1929.9000;-9999;95.6340;-9999;1.8730;0.2341;0.1084;2.4025;3.0000;0.2125
1930.0500;-9999;93.1343;-9999;1.8800;0.2315;0.1038;2.4175;3.0000;0.1905
1930.2000;-9999;90.6320;-9999;1.8870;0.2283;0.1075;2.4204;3.0000;0.1652
1930.3500;-9999;89.6210;-9999;1.8415;0.2328;0.1007;2.4256;3.0000;0.1815
1930.5000;-9999;88.6090;-9999;1.7960;0.2381;0.0868;2.4420;4.0000;0.1982
1930.6500;-9999;89.4926;-9999;1.7610;0.2481;0.0699;2.4561;4.0000;0.2351
1930.8000;-9999;90.3770;-9999;1.7260;0.2584;0.0659;2.4507;4.0000;0.2686
1930.9500;-9999;94.0026;-9999;1.6680;0.2705;0.0643;2.4366;4.0000;0.3161
1931.1000;-9999;97.6320;-9999;1.6100;0.2846;0.0592;2.4268;4.0000;0.3673
1931.2500;-9999;97.0693;-9999;1.5775;0.3058;0.0464;2.4310;4.0000;0.4137
1931.4000;-9999;96.5060;-9999;1.5450;0.3222;0.0331;2.4405;4.0000;0.4476
1931.5500;-9999;96.3971;-9999;1.4540;0.3291;0.0440;2.4180;4.0000;0.4620
1931.7000;-9999;96.2880;-9999;1.3630;0.3369;0.0738;2.3647;4.0000;0.4781
1931.8500;-9999;96.2880;-9999;1.2960;0.3458;0.0840;2.3417;4.0000;0.4971
1932.0000;-9999;96.2880;-9999;1.2290;0.3582;0.0437;2.3972;4.0000;0.5230
1932.1500;-9999;95.6283;-9999;1.1610;0.3735;0.0045;2.4497;4.0000;0.5516
1932.3000;-9999;94.9680;-9999;1.0930;0.3705;0.0200;2.4281;4.0000;0.5426
1932.4500;-9999;97.4072;-9999;1.0735;0.3573;0.0414;2.3997;4.0000;0.5263
1932.6000;-9999;99.8490;-9999;1.0540;0.3394;0.0432;2.4060;4.0000;0.5001
1932.7500;-9999;98.0999;-9999;1.1345;0.3199;0.0465;2.4182;4.0000;0.4498
1932.9000;-9999;96.3490;-9999;1.2150;0.2990;0.0502;2.4315;4.0000;0.3950
1933.0500;-9999;99.2360;-9999;1.3809;0.2779;0.0516;2.4421;4.0000;0.3584
1933.2000;-9999;102.1260;-9999;1.5470;0.2603;0.0543;2.4487;4.0000;0.3271
1933.3500;-9999;98.3794;-9999;1.5840;0.2434;0.0693;2.4488;4.0000;0.2586
1933.5000;-9999;94.6290;-9999;1.6210;0.2339;0.0778;2.4532;4.0000;0.2072
1933.6500;-9999;90.1923;-9999;1.6470;0.2269;0.0809;2.4661;4.0000;0.1559
1933.8000;-9999;85.7510;-9999;1.6730;0.2322;0.0792;2.4660;4.0000;0.1639
1933.9500;-9999;81.9435;-9999;1.6370;0.2372;0.0957;2.4377;4.0000;0.1699
1934.1000;-9999;78.1320;-9999;1.6010;0.2414;0.1101;2.4139;3.0000;0.1719
1934.2500;-9999;80.5778;-9999;1.6315;0.2416;0.1070;2.4157;3.0000;0.1809
1934.4000;-9999;83.0260;-9999;1.6620;0.2353;0.0836;2.4581;4.0000;0.1665
1934.5500;-9999;85.0420;-9999;1.6150;0.2312;0.0481;2.5181;4.0000;0.1572
1934.7000;-9999;87.0600;-9999;1.5680;0.2296;0.0258;2.5537;4.0000;0.1576
1934.8500;-9999;85.4198;-9999;1.5705;0.2330;0.0242;2.5531;4.0000;0.1664
1935.0000;-9999;83.7780;-9999;1.5730;0.2399;0.0243;2.5460;4.0000;0.1864
1935.1500;-9999;80.4172;-9999;1.6609;0.2387;0.0390;2.5282;4.0000;0.1702
1935.3000;-9999;77.0530;-9999;1.7490;0.2339;0.0770;2.4776;4.0000;0.1410
1935.4500;-9999;76.7082;-9999;1.7530;0.2262;0.1284;2.4085;3.0000;0.1035
1935.6000;-9999;76.3630;-9999;1.7570;0.2178;0.1608;2.3817;2.0000;0.0324
1935.7500;-9999;78.8152;-9999;1.7760;0.2199;0.1414;2.4100;3.0000;0.0404
1935.9000;-9999;81.2700;-9999;1.7950;0.2230;0.1003;2.4558;3.0000;0.0972
1936.0500;-9999;81.5354;-9999;1.8285;0.2267;0.0773;2.4837;4.0000;0.1224
1936.2000;-9999;81.8010;-9999;1.8620;0.2308;0.0731;2.4829;4.0000;0.1436
1936.3500;-9999;80.9494;-9999;1.8630;0.2377;0.0800;2.4633;4.0000;0.1683
1936.5000;-9999;80.0970;-9999;1.8640;0.2458;0.0838;2.4485;4.0000;0.1931
1936.6500;-9999;78.7462;-9999;1.8400;0.2585;0.0817;2.4403;4.0000;0.2260
1936.8000;-9999;77.3940;-9999;1.8160;0.2667;0.0857;2.4278;4.0000;0.2435
1936.9500;-9999;77.2481;-9999;1.7945;0.2656;0.0900;2.4221;4.0000;0.2403
1937.1000;-9999;77.1020;-9999;1.7730;0.2579;0.0906;2.4286;4.0000;0.2190
1937.2500;-9999;80.6857;-9999;1.6651;0.2415;0.0892;2.4440;4.0000;0.1811
1937.4000;-9999;84.2730;-9999;1.5570;0.2326;0.0807;2.4649;4.0000;0.1602
1937.5500;-9999;86.2585;-9999;1.6974;0.2299;0.0668;2.4888;4.0000;0.1559
1937.7000;-9999;88.2460;-9999;1.8380;0.2402;0.0412;2.5126;4.0000;0.2043
1937.8500;-9999;94.1660;-9999;1.9699;0.2576;0.0021;2.5478;4.0000;0.2824
1938.0000;-9999;100.0920;-9999;2.1020;0.2757;0.0001;2.6087;4.0000;0.3570
1938.1500;-9999;100.2854;-9999;1.9761;0.2859;0.0001;2.6518;4.0000;0.3829
1938.3000;-9999;100.4790;-9999;1.8500;0.2744;0.0001;2.6273;4.0000;0.3558
1938.4500;-9999;97.4271;-9999;1.7401;0.2523;0.0001;2.5754;4.0000;0.2819
1938.6000;-9999;94.3720;-9999;1.6300;0.2307;0.0289;2.5365;4.0000;0.1923
1938.7500;-9999;92.9812;-9999;1.6445;0.2165;0.0663;2.5112;4.0000;0.0939
1938.9000;-9999;91.5890;-9999;1.6590;0.2068;0.0738;2.5012;4.0000;0.0880
1939.0500;-9999;91.2072;-9999;1.7474;0.2001;0.0806;2.4910;4.0000;0.0864
1939.2000;-9999;90.8250;-9999;1.8360;0.1974;0.1005;2.4597;3.0000;0.0848
1939.3500;-9999;87.7221;-9999;1.6911;0.1999;0.1256;2.4239;3.0000;0.0724
1939.5000;-9999;84.6160;-9999;1.5460;0.2010;0.1392;2.4063;3.0000;0.0606
1939.6500;-9999;83.5131;-9999;1.7639;0.1983;0.1456;2.3975;3.0000;0.0566
1939.8000;-9999;82.4090;-9999;1.9820;0.2089;0.1549;2.3841;3.0000;0.0527
1939.9500;-9999;86.6633;-9999;2.0650;0.2160;0.1574;2.3746;3.0000;0.0683
1940.1000;-9999;90.9220;-9999;2.1480;0.2160;0.1395;2.3972;3.0000;0.0852
1940.2500;-9999;94.2628;-9999;2.1170;0.2135;0.1131;2.4345;3.0000;0.0994
1940.4000;-9999;97.6070;-9999;2.0860;0.2126;0.0908;2.4649;4.0000;0.1144
1940.5500;-9999;90.2538;-9999;2.0335;0.2140;0.0765;2.4988;4.0000;0.0825
1940.7000;-9999;82.8930;-9999;1.9810;0.2160;0.0533;2.5458;4.0000;0.0544
1940.8500;-9999;80.6776;-9999;1.9955;0.2207;0.0296;2.5785;4.0000;0.0692
1941.0000;-9999;78.4600;-9999;2.0100;0.2280;0.0184;2.5790;4.0000;0.1186
1941.1500;-9999;78.0607;-9999;2.0425;0.2253;0.0364;2.5561;4.0000;0.1020
1941.3000;-9999;77.6610;-9999;2.0750;0.2193;0.0572;2.5459;4.0000;0.0366
1941.4500;-9999;78.2652;-9999;2.0630;0.2107;0.0604;2.5401;4.0000;0.0385
1941.6000;-9999;78.8700;-9999;2.0510;0.2039;0.0506;2.5549;4.0000;0.0405
1941.7500;-9999;76.3773;-9999;2.0005;0.2029;0.0510;2.5572;4.0000;0.0324
1941.9000;-9999;73.8820;-9999;1.9500;0.2072;0.0599;2.5456;4.0000;0.0247
1942.0500;-9999;75.8135;-9999;1.9905;0.2214;0.0422;2.5603;4.0000;0.0637
1942.2000;-9999;77.7470;-9999;2.0310;0.2368;0.0105;2.5791;4.0000;0.1544
1942.3500;-9999;78.6305;-9999;2.1644;0.2514;0.0340;2.5237;4.0000;0.2054
1942.5000;-9999;79.5150;-9999;2.2980;0.2548;0.1066;2.4034;3.0000;0.2181
1942.6500;-9999;81.8808;-9999;2.2545;0.2556;0.1511;2.3285;3.0000;0.2285
1942.8000;-9999;84.2490;-9999;2.2110;0.2541;0.1484;2.3313;3.0000;0.2328
1942.9500;-9999;85.8117;-9999;2.2400;0.2487;0.1187;2.3824;3.0000;0.2226
1943.1000;-9999;87.3760;-9999;2.2690;0.2438;0.0879;2.4350;4.0000;0.2129
1943.2500;-9999;89.1936;-9999;2.1910;0.2414;0.0675;2.4680;4.0000;0.2120
1943.4000;-9999;91.0130;-9999;2.1130;0.2481;0.0489;2.4875;4.0000;0.2412
1943.5500;-9999;91.4228;-9999;2.0965;0.2442;0.0455;2.4966;4.0000;0.2304
1943.7000;-9999;91.8330;-9999;2.0800;0.2343;0.0546;2.4938;4.0000;0.1969
1943.8500;-9999;92.4852;-9999;2.0590;0.2188;0.0790;2.4917;4.0000;0.0917
1944.0000;-9999;93.1380;-9999;2.0380;0.2176;0.0793;2.4902;4.0000;0.0945
1944.1500;-9999;90.7657;-9999;2.1130;0.2200;0.0795;2.4934;4.0000;0.0846
1944.3000;-9999;88.3910;-9999;2.1880;0.2200;0.0713;2.5098;4.0000;0.0750
1944.4500;-9999;84.7604;-9999;2.2475;0.2168;0.0649;2.5249;4.0000;0.0612
1944.6000;-9999;81.1260;-9999;2.3070;0.2138;0.0662;2.5273;4.0000;0.0482
1944.7500;-9999;75.6303;-9999;2.2390;0.2131;0.0807;2.5106;4.0000;0.0301
1944.9000;-9999;70.1290;-9999;2.1710;0.2113;0.1154;2.4608;3.0000;0.0137
1945.0500;-9999;70.9641;-9999;2.1285;0.2109;0.1559;2.3953;3.0000;0.0161
1945.2000;-9999;71.8000;-9999;2.0860;0.2136;0.1749;2.3641;2.0000;0.0185
1945.3500;-9999;75.6595;-9999;2.1285;0.2128;0.1561;2.3901;3.0000;0.0302
1945.5000;-9999;79.5230;-9999;2.1710;0.2138;0.1238;2.4372;3.0000;0.0427
1945.6500;-9999;78.7074;-9999;2.1465;0.2186;0.1040;2.4697;3.0000;0.0400
1945.8000;-9999;77.8910;-9999;2.1220;0.2190;0.0937;2.4871;4.0000;0.0373
1945.9500;-9999;77.1824;-9999;2.1305;0.2204;0.0922;2.4840;4.0000;0.0533
1946.1000;-9999;76.4730;-9999;2.1390;0.2238;0.1009;2.4583;3.0000;0.0872
1946.2500;-9999;77.0412;-9999;2.1630;0.2259;0.1094;2.4393;3.0000;0.1027
1946.4000;-9999;77.6100;-9999;2.1870;0.2320;0.0961;2.4493;4.0000;0.1347
1946.5500;-9999;82.7608;-9999;2.1750;0.2428;0.0624;2.4829;4.0000;0.1926
1946.7000;-9999;87.9170;-9999;2.1630;0.2556;0.0353;2.5058;4.0000;0.2509
1946.8500;-9999;85.3213;-9999;2.2140;0.2600;0.0575;2.4695;4.0000;0.2532
1947.0000;-9999;82.7230;-9999;2.2650;0.2558;0.1062;2.3991;3.0000;0.2320
1947.1500;-9999;79.8105;-9999;2.2090;0.2436;0.1304;2.3769;3.0000;0.1850
1947.3000;-9999;76.8950;-9999;2.1530;0.2478;0.1051;2.4160;3.0000;0.1888
1947.4500;-9999;73.3908;-9999;2.1350;0.2646;0.0719;2.4561;4.0000;0.2257
1947.6000;-9999;69.8830;-9999;2.1170;0.2579;0.0622;2.4816;4.0000;0.1972
1947.7500;-9999;73.9564;-9999;2.1125;0.2511;0.0478;2.5073;4.0000;0.1896
